name,mana_cost,cmc,type_line,oracle_text,colors,color_identity,rarity,set,set_name,collector_number,power,toughness,loyalty,produced_mana,keywords,tags,legal_formats
Moonshaker Cavalry,{5}{W}{W}{W},8.0,Creature — Spirit Knight,"Flying
When this creature enters, creatures you control gain flying and get +X/+X until end of turn, where X is the number of creatures you control.",W,W,mythic,WOE,Wilds of Eldraine,325,6,6,,,Flying,flying;pump,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,duel"
Moonstone Harbinger,{2}{B},3.0,Creature — Bat Warrior,"Flying, deathtouch
Whenever you gain or lose life during your turn, Bats you control get +1/+0 and gain deathtouch until end of turn. This ability triggers only once each turn.",B,B,uncommon,BLB,Bloomburrow,101,1,3,,,Deathtouch;Flying,deathtouch;flying;lifegain;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Morbius the Living Vampire,{2}{U}{B},4.0,Legendary Creature — Vampire Scientist Villain,"Flying, vigilance, lifelink
{U}{B}, Exile this card from your graveyard: Look at the top three cards of your library. Put one of them into your hand and the rest on the bottom of your library in any order.","B,U","B,U",uncommon,OM1,Through the Omenpaths,156,3,1,,,Flying;Lifelink;Vigilance,flying;lifegain;vigilance,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Morcant's Loyalist,{1}{B}{G},3.0,Creature — Elf Warrior,"Other Elves you control get +1/+1.
When this creature dies, return another target Elf card from your graveyard to your hand.","B,G","B,G",uncommon,ECL,Lorwyn Eclipsed,236,3,2,,,,tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
"Morlun, Devourer of Spiders",{X}{B}{B},2.0,Legendary Creature — Vampire Villain,"Lifelink
Morlun enters with X +1/+1 counters on him.
When Morlun enters, he deals X damage to target opponent.",B,B,rare,OM1,Through the Omenpaths,60,2,1,,,Lifelink,lifegain;pump,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
"Moseo, Vein's New Dean",{2}{B},3.0,Legendary Creature — Bird Skeleton Warlock,"Flying
When Moseo enters, create a 1/1 black and green Pest creature token with ""Whenever this token attacks, you gain 1 life.""
Infusion — At the beginning of your end step, if you gained life this turn, return up to one target creature card with mana value X or less from your graveyard to the battlefield, where X is the amount of life you gained this turn.",B,B,rare,SOS,Secrets of Strixhaven,91,2,1,,,Infusion;Flying,bounce;flying;lifegain;token,"standard,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Mossborn Hydra,{2}{G},3.0,Creature — Elemental Hydra,"Trample (This creature can deal excess combat damage to the player or planeswalker it's attacking.)
This creature enters with a +1/+1 counter on it.
Landfall — Whenever a land you control enters, double the number of +1/+1 counters on this creature.",G,G,rare,FDN,Foundations,337,0,0,,,Trample;Landfall,pump;trample,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Mosswood Dreadknight // Dread Whispers,{1}{G} // {1}{B},2.0,Creature — Human Knight // Sorcery — Adventure,,G,"B,G",rare,WOE,Wilds of Eldraine,292,3,2,,,Trample,trample,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,duel"
Most Valuable Slayer,{3}{R},4.0,Creature — Human Warrior,"Whenever you attack, target attacking creature gets +1/+0 and gains first strike until end of turn.",R,R,common,DSK,Duskmourn: House of Horror,144,2,4,,,,pump,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Mouse Trapper,{2}{W},3.0,Creature — Mouse Soldier,"Flash
Valiant — Whenever this creature becomes the target of a spell or ability you control for the first time each turn, tap target creature an opponent controls.",W,W,uncommon,BLB,Bloomburrow,22,3,2,,,Valiant;Flash,flash,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Mouser Mark III,{1}{U/R},2.0,Artifact Creature — Robot,This creature can't attack unless you control another artifact.,"R,U","R,U",common,TMT,Teenage Mutant Ninja Turtles,159,2,3,,,,tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Mouth of the Storm,{6}{U},7.0,Creature — Elemental,"Flying
Ward {2} (Whenever this creature becomes the target of a spell or ability an opponent controls, counter it unless that player pays {2}.)
When this creature enters, creatures your opponents control get -3/-0 until your next turn.",U,U,uncommon,EOE,Edge of Eternities,70,6,6,,,Flying;Ward,flying;protection,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
"Mu Yanling, Wind Rider",{2}{U}{U},4.0,Legendary Creature — Human Wizard Pilot,"When Mu Yanling enters, create a 3/2 colorless Vehicle artifact token with crew 1.
Vehicles you control have flying.
Whenever one or more creatures you control with flying deal combat damage to a player, draw a card.",U,U,mythic,PDFT,Aetherdrift Promos,52p,2,4,,,,draw;token;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Mudbutton Cursetosser,{B},1.0,Creature — Goblin Warlock,"As an additional cost to cast this spell, behold a Goblin or pay {2}. (To behold a Goblin, choose a Goblin you control or reveal a Goblin card from your hand.)
This creature can't block.
When this creature dies, destroy target creature an opponent controls with power 2 or less.",B,B,uncommon,ECL,Lorwyn Eclipsed,112,2,1,,,Behold,removal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
"Muerra, Trash Tactician",{1}{R}{G},3.0,Legendary Creature — Raccoon Warrior,"At the beginning of your first main phase, add {R} or {G} for each Raccoon you control.
Whenever you expend 4, you gain 3 life. (You expend 4 as you spend your fourth total mana to cast spells during a turn.)
Whenever you expend 8, exile the top two cards of your library. Until the end of your next turn, you may play those cards.","G,R","G,R",rare,BLB,Bloomburrow,352,2,4,,"G,R",,lifegain;ramp,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
"Muldrotha, the Gravetide",{3}{B}{G}{U},6.0,Legendary Creature — Elemental Avatar,"During each of your turns, you may play a land and cast a permanent spell of each permanent type from your graveyard. (If a card has multiple permanent types, choose one as you play it.)","B,G,U","B,G,U",mythic,PFDN,Foundations Promos,243s,6,6,,,,,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Muse Seeker,{1}{U},2.0,Creature — Elf Wizard,"Opus — Whenever you cast an instant or sorcery spell, draw a card. Then discard a card unless five or more mana was spent to cast that spell.",U,U,uncommon,SOS,Secrets of Strixhaven,60,1,2,,,Opus,draw,"standard,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Museum Nightwatch,{3}{W},4.0,Creature — Centaur Soldier,"When this creature dies, create a 2/2 white and blue Detective creature token.
Disguise {1}{W} (You may cast this card face down for {3} as a 2/2 creature with ward {2}. Turn it face up any time for its disguise cost.)",W,W,common,MKM,Murders at Karlov Manor,25,3,2,,,Disguise,protection;token,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,paupercommander,duel"
Mutable Explorer,{2}{G},3.0,Creature — Shapeshifter,"Changeling (This card is every creature type.)
When this creature enters, create a tapped Mutavault token. (It's a land with ""{T}: Add {C}"" and ""{1}: This token becomes a 2/2 creature with all creature types until end of turn. It's still a land."")",G,G,rare,PECL,Lorwyn Eclipsed Promos,186p,1,1,,C,Changeling,ramp;token,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
"Mutagen Man, Living Ooze",{X}{G}{G},2.0,Legendary Creature — Ooze Mutant,"Trample
Activated abilities of artifact tokens you control cost {1} less to activate.
When Mutagen Man enters, create X Mutagen tokens. (They're artifacts with ""{1}, {T}, Sacrifice this token: Put a +1/+1 counter on target creature. Activate only as a sorcery."")",G,G,rare,TMT,Teenage Mutant Ninja Turtles,273,2,3,,,Trample,pump;token;trample,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Mutant Surveyor,{2}{B},3.0,Creature — Mutant Scout,"Start your engines! (If you have no speed, it starts at 1. It increases once on each of your turns when an opponent loses life. Max speed is 4.)
{2}: This creature gets +1/+1 until end of turn.
Max speed — {3}, Exile this card from your graveyard: Draw a card.",B,B,common,DFT,Aetherdrift,98,2,3,,,Max speed;Start your engines!,draw;pump,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Mutant Town Musicians,{2}{R},3.0,Creature — Mutant Bard Performer,"Trample
Alliance — Whenever another creature you control enters, this creature gets +1/+0 until end of turn.",R,R,common,TMT,Teenage Mutant Ninja Turtles,97,2,4,,,Alliance;Trample,pump;trample;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Myojin of Night's Reach,{5}{B}{B}{B},8.0,Legendary Creature — Spirit,"Myojin of Night's Reach enters with a divinity counter on it if you cast it from your hand.
Myojin of Night's Reach has indestructible as long as it has a divinity counter on it.
Remove a divinity counter from Myojin of Night's Reach: Each opponent discards their hand.",B,B,rare,CHK,Champions of Kamigawa,126,5,2,,,,discard;protection,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel,predh"
Mysidian Elder,{2}{R},3.0,Creature — Human Wizard,"When this creature enters, create a 0/1 black Wizard creature token with ""Whenever you cast a noncreature spell, this token deals 1 damage to each opponent.""",R,R,common,FIN,Final Fantasy,145,1,3,,,,token,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Mysterio's Phantasm,{1}{U},2.0,Creature — Illusion Villain,"Flying, vigilance
Whenever this creature attacks, mill a card. (Put the top card of your library into your graveyard.)",U,U,common,OM1,Through the Omenpaths,39,1,3,,,Flying;Vigilance;Mill,flying;mill;vigilance,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
"Mysterio, Master of Illusion",{3}{U},4.0,Legendary Creature — Human Villain,"When Mysterio enters, create a 3/3 blue Illusion Villain creature token for each nontoken Villain you control. Exile those tokens when Mysterio leaves the battlefield.",U,U,rare,PSPM,Marvel's Spider-Man Promos,37s,3,3,,,,token,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Mystic Archaeologist,{1}{U},2.0,Creature — Human Wizard,{3}{U}{U}: Draw two cards.,U,U,rare,M19,Core Set 2019,63,2,1,,,,draw,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
